sourceId,sku,name,brand,categoryName,oeCode,hsn,gst,moq,uom,sourcePrice,source_rate,mrp,selling_price,statusSource,vehicleTypes,imageUrl,localImagePath,imageStatus,validationStatus,sourceUrl,firm
"P9571","0154R","R.C.LEVER W/PLATE TYPE-2 CAR RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","NA","83012000","18","1","Pcs","75","75","","75","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/154.jpg?v=1393","data/source-catalogue/images/0154R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P12927","155","RG HANDLE TYPE-2 VCG, ALTO, WAGON-R","CI AUTOMOTIVE LLP","WINDOW REGULATOR HANDLES","#8296060G00T01","","18","1","Pcs","37","37","","37","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/155.png?v=1393","data/source-catalogue/images/155.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9872","0155,M20","R.G.HANDLE CAR,VAN,GYPSY ALL T-2,WAGON-R,ALTO,SUPER CARRY ETC GREY","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Pcs","37","37","","37","Live","","https://onlineautohandles.com/product-images/155.png?v=1393","data/source-catalogue/images/0155_M20.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13321","156","NUMBER PLATE PATTI VAN PLASTIC","","LICENSE NUMBER PLATES","","","18","1","Pcs","67","67","","67","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/156.jpg?v=1393","data/source-catalogue/images/156.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13322","157","ARM REST HANDLE REAR CAR","CI AUTOMOTIVE LLP","ARM REST HANDLE","","","18","1","Pcs","41","41","","41","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/157.jpg?v=1393","data/source-catalogue/images/157.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13323","158","DOOR LOCK KNOB CANTER, VAN, CAR, GYPSY, MM-540 ETC","CI AUTOMOTIVE LLP","DOOR LOCK KNOB","#78241M60002-T01","","18","1","Pcs","18","18","","18","Live","LCV'S; MAHINDRA; MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/158.png?v=1393","data/source-catalogue/images/158.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13324","159","SEAT RECKLINING KNOB CAR","CI AUTOMOTIVE LLP","GEAR LEVER KNOBS","","","18","1","Set","72","72","","72","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/159.jpg?v=1393","data/source-catalogue/images/159.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11206","0160,M10","GLOVE BOX LOCK W/KEYS R VAN T-3, GYPSY","CI AUTOMOTIVE LLP","GLOVE BOX / DASH BOARD LOCKS","","","18","1","Pcs","204","204","","204","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/160.jpg?v=1393","data/source-catalogue/images/0160_M10.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13325","161","4 IN 1 LOCK KIT W/COMMON KEYS T-1 N/M TYPE 1 CAR","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","","18","1","Kit","693","693","","693","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/161.jpg?v=1393","data/source-catalogue/images/161.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13326","162","3 IN 1 LOCK KIT W/KEY LATEST VAN T-2","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","","18","1","Kit","523","523","","523","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/162.jpg?v=1393","data/source-catalogue/images/162.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13327","163","4 IN 1 LOCK KIT W/KEYS T-2(WITH LATEST P.T. CAP)GYPSY (DISCON)","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","","18","1","Kit","563","563","","563","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/163.jpg?v=1393","data/source-catalogue/images/163.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11396","0164,M10","FUEL TANK CAP W/KEYS SPRING PRESSURE  TYPE VAN, GYPSY, ISUZU, MAZDA, IVECO","CI AUTOMOTIVE LLP","FUEL TANK LOCKS","#89260M80030","","18","1","Pcs","222","222","","222","Live","ASHOK LEYLAND; HM; LCV'S; MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/0164_M10.png?v=1393","data/source-catalogue/images/0164_M10.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13328","165","FUEL TANK CAP PLAIN SPRING PRESSURE  TYPE VAN, GYPSY, ISUZU, MAZDA, IVECO","","FUEL TANK CAP","#89260-50C00","","18","1","Pcs","175","175","","175","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/165.png?v=1393","data/source-catalogue/images/165.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13329","166","4 IN 1 LOCK KIT W/KEY O/M CAR","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","","18","1","Kit","591","591","","591","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/166.jpg?v=1393","data/source-catalogue/images/166.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13330","167","DICKY LOCK W/KEY O/M CAR","CI AUTOMOTIVE LLP","DICKEY / TRUNKLID LOCKS","","","18","1","Pcs","177","177","","177","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/167.jpg?v=1393","data/source-catalogue/images/167.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13331","168","P.T.LOCK W/KEY O/M CAR","CI AUTOMOTIVE LLP","FUEL TANK LOCKS","","","18","1","Pcs","180","180","","180","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/168.jpg?v=1393","data/source-catalogue/images/168.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13332","169","3 IN 1 LOCK KIT W/KEYS T-1 VAN","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","","18","1","Kit","436","436","","436","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/169.jpg?v=1393","data/source-catalogue/images/169.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13333","170","4 IN 1 LOCK KIT W/KEYS T-1 GYPSY","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","","18","1","Kit","424","424","","424","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/170.jpg?v=1393","data/source-catalogue/images/170.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13334","171","FUEL TANK CAP  CAR T-2, ZEN,  1000 CC","CI AUTOMOTIVE LLP","FUEL TANK CAP","","","18","1","Pcs","46","46","","46","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/171.png?v=1393","data/source-catalogue/images/171.png","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9725","0172L","R.C.LEVER W/PLATE GYPSY , OMNI LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","NA","83012000","18","1","Pcs","50","50","","50","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/172.jpg?v=1393","data/source-catalogue/images/0172L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9726","0172R","R.C.LEVER W/PLATE GYPSY , OMNI RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","NA","83012000","18","1","Pcs","50","50","","50","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/172.jpg?v=1393","data/source-catalogue/images/0172R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9828","0173L","R.C.ROD ONLY CAR T-1,CAR N/M,CAR T-2 LH","CI AUTOMOTIVE LLP","RODS","","83012000","18","1","Pcs","22","22","","22","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/173.jpg?v=1393","data/source-catalogue/images/0173L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9829","0173R","R.C.ROD ONLY CAR T-1,CAR N/M,CAR T-2 RH","CI AUTOMOTIVE LLP","RODS","","83012000","18","1","Pcs","22","22","","22","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/173.jpg?v=1393","data/source-catalogue/images/0173R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9833","0174L","R.C.ROD ONLY VAN T-1 LH","CI AUTOMOTIVE LLP","RODS","","83012000","18","1","Pcs","22","22","","22","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/174.jpg?v=1393","data/source-catalogue/images/0174L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9834","0174R","R.C.ROD ONLY VAN T-1 RH","CI AUTOMOTIVE LLP","RODS","","83012000","18","1","Pcs","22","22","","22","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/174.jpg?v=1393","data/source-catalogue/images/0174R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8872","0175L","HEAD LIGHT BEZEL W/KIT TYPE-2 CAR","CI AUTOMOTIVE LLP","HEAD LIGHT BEZEL","","87089900","18","1","Set","54","54","","54","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/175.jpg?v=1393","data/source-catalogue/images/0175L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8873","0175R","H.L.BEZEL T2 CAR RIGHT","CI AUTOMOTIVE LLP","Uncategorized","","87089900","18","1","Set","54","54","","54","Live","","https://onlineautohandles.com/product-images/175.jpg?v=1393","data/source-catalogue/images/0175R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P8870","0175,M10","HEAD LIGHT BEZEL T2 CAR L/R","CI AUTOMOTIVE LLP","Uncategorized","","","18","1","Set","54","54","","54","Live","","https://onlineautohandles.com/product-images/175.jpg?v=1393","data/source-catalogue/images/0175_M10.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13335","176","R.C.LEVER T-2 CAR, OMNI","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","","18","1","Pcs","26","26","","26","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/176.jpg?v=1393","data/source-catalogue/images/176.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13336","177","R.C.PLATE TYPE-2 CAR, OMNI","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","","18","1","Pcs","26","26","","26","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/177.jpg?v=1393","data/source-catalogue/images/177.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11218","0178,M10","DICKY LOCK W/K T2 CAR","CI AUTOMOTIVE LLP","DICKEY / TRUNKLID LOCKS","","","18","1","Pcs","278","278","","278","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/178.jpg?v=1393","data/source-catalogue/images/0178_M10.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9926","0179L","R.C.LOCK W/ROD & PLATE CAR T2 LEFT","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","107","107","","107","Live","","https://onlineautohandles.com/product-images/179.jpg?v=1393","data/source-catalogue/images/0179L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9927","0179R","R.C. LOCK W/ROD & PLATE CAR T2 R","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","107","107","","107","Live","","https://onlineautohandles.com/product-images/179.jpg?v=1393","data/source-catalogue/images/0179R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13337","180","R.C.LOCK CAR W/ROD & PLATE","","Uncategorized","","","18","1","Pcs","73","73","","73","Live","","https://onlineautohandles.com/product-images/180.jpg?v=1393","data/source-catalogue/images/180.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13338","181","R.C.LOCK T2 VAN W/ROD W/PLATE","","Uncategorized","","","18","1","Pcs","107","107","","107","Live","","https://onlineautohandles.com/product-images/181.jpg?v=1393","data/source-catalogue/images/181.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13339","182","R.C.LOCK VAN W/ROD & PLATE","","Uncategorized","","","18","1","Pcs","80","80","","80","Live","","https://onlineautohandles.com/product-images/182.jpg?v=1393","data/source-catalogue/images/182.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9911","0183L","R.C.LOCK ASSY GYPSY W/ROD W/PLATE GREY LH","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Set","73","73","","73","Live","","https://onlineautohandles.com/product-images/183.jpg?v=1393","data/source-catalogue/images/0183L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9639","0183R","R.C.LOCK ASSY GYPSY W/ROD W/PLATE  GREY RH","CI AUTOMOTIVE LLP","Uncategorized","","83012000","18","1","Pcs","73","73","","73","Live","","https://onlineautohandles.com/product-images/183.jpg?v=1393","data/source-catalogue/images/0183R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13340","184","DICKY LATCH VAN","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","","","18","1","Pcs","103","103","","103","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/184.jpg?v=1393","data/source-catalogue/images/184.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11009","0185L","DOOR LATCH ASSY VAN FRONT LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#77101279000","83012000","18","1","Pcs","412","412","","412","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/185.jpg?v=1393","data/source-catalogue/images/0185L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11010","0185R","DOOR LATCH ASSY VAN FRONT RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#77101279000","83012000","18","1","Pcs","412","412","","412","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/185.jpg?v=1393","data/source-catalogue/images/0185R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11011","0186L","DOOR LATCH ASSY VAN REAR LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","NA","83012000","18","1","Pcs","369","369","","369","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/186.jpg?v=1393","data/source-catalogue/images/0186L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P11012","0186R","DOOR LATCH ASSY VAN REAR RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","NA","83012000","18","1","Pcs","369","369","","369","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/186.jpg?v=1393","data/source-catalogue/images/0186R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13341","187","DICKY LATCH ASSY CAR T-1","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","#82510-8400","","18","1","Pcs","170","170","","170","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/187.jpg?v=1393","data/source-catalogue/images/187.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13342","188","NO. PLATE PATTI CHROME EECO","CI AUTOMOTIVE LLP","LICENSE NUMBER PLATES","","","18","1","Pcs","468","468","","468","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/188.jpeg?v=1393","data/source-catalogue/images/188.jpeg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13343","189","4 IN 1 LOCK KIT W/COMMON KEYS TYPE 2 CAR","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","","18","1","Kit","668","668","","668","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/189.jpg?v=1393","data/source-catalogue/images/189.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13344","190","STEERING LOCK CAR","","IGNITION / STEERING LOCKS","","","18","1","Pcs","822","822","","822","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/190.jpg?v=1393","data/source-catalogue/images/190.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13345","191","5 IN 1 LOCK W/KEYS CAR","CI AUTOMOTIVE LLP","IGNITION / STEERING LOCKS","","","18","1","Kit","1476","1476","","1476","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/191.jpg?v=1393","data/source-catalogue/images/191.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13346","192","DICKY ROD TYPE-1 N/M CAR","CI AUTOMOTIVE LLP","RODS","","","18","1","Pcs","14","14","","14","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/192.jpg?v=1393","data/source-catalogue/images/192.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13347","193","DICKY ROD ONLY VAN","CI AUTOMOTIVE LLP","RODS","","","18","1","Pcs","16","16","","16","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/193.jpg?v=1393","data/source-catalogue/images/193.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10875","0194L","DOOR LATCH ASSY CAR N/M FRONT LH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","NA","83012000","18","1","Pcs","364","364","","364","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/194.jpg?v=1393","data/source-catalogue/images/0194L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P10876","0194R","DOOR LATCH ASSY CAR N/M FRONT RH","CI AUTOMOTIVE LLP","DOOR LATCH ASSY.","NA","83012000","18","1","Pcs","364","364","","364","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/194.jpg?v=1393","data/source-catalogue/images/0194R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9727","0195L","R.C.LEVER W/PLATE T-2 VAN LH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","74","74","","74","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/195.jpg?v=1393","data/source-catalogue/images/0195L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9728","0195R","R.C.LEVER W/PLATE T-2 VAN RH","CI AUTOMOTIVE LLP","INSIDE DOOR HANDLE","","83012000","18","1","Pcs","74","74","","74","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/195.jpg?v=1393","data/source-catalogue/images/0195R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P13348","196","R.C. LEVER W/ROD VAN","CI AUTOMOTIVE LLP","RODS","","","18","1","Kit","114","114","","114","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/196.jpg?v=1393","data/source-catalogue/images/196.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9944","0196L","R.C. LEVER W/ROD VAN LH","CI AUTOMOTIVE LLP","RODS","NA","83012000","18","1","Pcs","57","57","","57","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/196.jpg?v=1393","data/source-catalogue/images/0196L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9945","0196R","R.C. LEVER W/ROD VAN RH","CI AUTOMOTIVE LLP","RODS","NA","83012000","18","1","Pcs","57","57","","57","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/196.jpg?v=1393","data/source-catalogue/images/0196R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9940","0197L","R.C. LEVER W/ROD  CAR LH","CI AUTOMOTIVE LLP","RODS","","83012000","18","1","Pcs","58","58","","58","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/197.jpg?v=1393","data/source-catalogue/images/0197L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9941","0197R","R.C. LEVER W/ROD  CAR RH","CI AUTOMOTIVE LLP","RODS","","83012000","18","1","Pcs","58","58","","58","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/197.jpg?v=1393","data/source-catalogue/images/0197R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P7069","0197 L/R","RC LEVER W/ROD W/O/PLATE CAR L/R","","Uncategorized","","","18","1","Set","116","116","","116","Live","","https://onlineautohandles.com/product-images/197.jpg?v=1393","data/source-catalogue/images/0197_L_R.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
"P9946","0198L","R.C. LEVER W/ROD TYPE- 2 CAR LH","CI AUTOMOTIVE LLP","RODS","","83012000","18","1","Pcs","67","67","","67","Live","MARUTI SUZUKI (CAR)","https://onlineautohandles.com/product-images/198.jpg?v=1393","data/source-catalogue/images/0198L.jpg","downloaded","READY","https://onlineautohandles.com/b2b",""
